Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2001-09-20 00:00:00-04:00,64.09051567568449,64.99058909664026,62.91594594145779,63.01169967651367,36210900,0.0,0.0,0.0
2001-09-21 00:00:00-04:00,60.40962252588974,63.42754011683438,60.1020667230672,62.33186340332031,49782100,0.369,0.0,0.0
2001-09-24 00:00:00-04:00,63.89530963627548,64.81798714073125,63.47241415056224,64.52323913574219,25549600,0.0,0.0,0.0
2001-09-25 00:00:00-04:00,64.55526733398438,65.356201171875,64.01063330192119,65.19601440429688,25466200,0.0,0.0,0.0
2001-09-26 00:00:00-04:00,65.58047931522272,65.61251863276438,64.35024578243355,64.96536254882812,18587500,0.0,0.0,0.0
2001-09-27 00:00:00-04:00,64.87567562889913,65.54205352568442,64.07474136187568,65.52923583984375,20536800,0.0,0.0,0.0
2001-09-28 00:00:00-04:00,65.98412668743966,70.23868627812533,65.67656598359578,66.91961669921875,21687200,0.0,0.0,0.0
2001-10-01 00:00:00-04:00,66.57362615922715,66.8427387740134,65.88802694240738,66.81069946289062,20457400,0.0,0.0,0.0
2001-10-02 00:00:00-04:00,66.63770377629731,67.65008544921875,66.41344325090657,67.65008544921875,19833100,0.0,0.0,0.0
2001-10-03 00:00:00-04:00,67.02211825420729,69.12376709996782,66.86193154476199,68.78417205810547,32045800,0.0,0.0,0.0
2001-10-04 00:00:00-04:00,69.38649187189881,69.82220001899518,68.39974092440083,68.84185791015625,32674100,0.0,0.0,0.0
2001-10-05 00:00:00-04:00,68.7201263286249,68.95720451498438,67.61163169704055,68.70731353759766,29796100,0.0,0.0,0.0
2001-10-08 00:00:00-04:00,68.09220866613617,68.75218244541124,67.8359136748408,68.25880432128906,12970300,0.0,0.0,0.0
2001-10-09 00:00:00-04:00,68.31004891074731,68.39975311391407,67.66289296917644,67.89356231689453,15976300,0.0,0.0,0.0
2001-10-10 00:00:00-04:00,67.79102817588398,69.55308226006468,67.61161492641799,69.40570831298828,19987400,0.0,0.0,0.0
2001-10-11 00:00:00-04:00,69.809391355142,70.67440381087363,69.809391355142,70.482177734375,23006300,0.0,0.0,0.0
2001-10-12 00:00:00-04:00,69.9375589123287,70.411710478695,68.75217755215634,70.16181945800781,31360500,0.0,0.0,0.0
2001-10-15 00:00:00-04:00,69.60437177611857,70.12978432383042,69.23914604037392,70.03367614746094,16873000,0.0,0.0,0.0
2001-10-16 00:00:00-04:00,70.35404565597317,70.87304933206295,69.80940661633302,70.47578430175781,15877100,0.0,0.0,0.0
2001-10-17 00:00:00-04:00,71.1677633004614,71.21902422953089,68.97640991210938,68.97640991210938,28542300,0.0,0.0,0.0
2001-10-18 00:00:00-04:00,69.08536327458827,69.30321986576969,68.39976396249536,68.82906341552734,16510000,0.0,0.0,0.0
2001-10-19 00:00:00-04:00,68.55991164258415,69.14299361145001,67.92557364196372,68.78417205810547,21912500,0.0,0.0,0.0
2001-10-22 00:00:00-04:00,68.75215824376255,70.20665185026907,68.69448846906208,70.142578125,17540600,0.0,0.0,0.0
2001-10-23 00:00:00-04:00,70.45654150653523,70.66158035673693,69.44416004494039,69.78376007080078,22062500,0.0,0.0,0.0
2001-10-24 00:00:00-04:00,69.82862315021076,70.1297701896636,69.34165397119195,69.59795379638672,16065200,0.0,0.0,0.0
2001-10-25 00:00:00-04:00,68.8482792435021,70.8666337416938,68.39334935407689,70.847412109375,27467900,0.0,0.0,0.0
2001-10-26 00:00:00-04:00,70.45018515563353,71.6291630890605,70.27077663910487,70.68726348876953,18623300,0.0,0.0,0.0
2001-10-29 00:00:00-05:00,70.58468753756398,70.83457846115738,68.84825897216797,68.84825897216797,18727500,0.0,0.0,0.0
2001-10-30 00:00:00-05:00,68.784183538077,69.00844399102704,67.63724592040539,68.02169799804688,26178600,0.0,0.0,0.0
2001-10-31 00:00:00-05:00,68.49591323764946,69.11103029152848,67.79109191894531,67.79109191894531,28124200,0.0,0.0,0.0
2001-11-01 00:00:00-05:00,68.30360659173155,69.84780869658725,67.72693350509437,69.52743530273438,29806800,0.0,0.0,0.0
2001-11-02 00:00:00-05:00,69.48263658749822,70.08493570633524,69.11741083354403,70.00164031982422,17575900,0.0,0.0,0.0
2001-11-05 00:00:00-05:00,70.55905285564508,71.18057326403341,70.45012216356697,70.9178695678711,15929500,0.0,0.0,0.0
2001-11-06 00:00:00-05:00,70.70645524800196,72.07124996487663,70.38608163574231,72.01998901367188,23245800,0.0,0.0,0.0
2001-11-07 00:00:00-05:00,71.61633588173136,72.48134879624826,71.53304047827694,71.92389678955078,19716000,0.0,0.0,0.0
2001-11-08 00:00:00-05:00,72.32113680238571,73.09644031252546,71.69961124843975,72.14813232421875,22563500,0.0,0.0,0.0
2001-11-09 00:00:00-05:00,71.92383902167231,72.37876873086736,71.4048356006278,72.22499084472656,15895800,0.0,0.0,0.0
2001-11-12 00:00:00-05:00,71.12288385259707,72.18011688756728,70.48213715122233,71.78285217285156,26068800,0.0,0.0,0.0
2001-11-13 00:00:00-05:00,72.68636088395402,73.39759063720703,72.51976525015714,73.39759063720703,15296200,0.0,0.0,0.0
2001-11-14 00:00:00-05:00,73.7948715025061,73.9422455447038,72.85938095335814,73.46809387207031,17571300,0.0,0.0,0.0
2001-11-15 00:00:00-05:00,73.28225702397742,73.8012606774895,73.00032669934714,73.60263061523438,19470200,0.0,0.0,0.0
2001-11-16 00:00:00-05:00,73.7371641112508,73.74997689998908,72.66070898230876,73.27582550048828,18134900,0.0,0.0,0.0
2001-11-19 00:00:00-05:00,73.63464155894651,74.2305364441923,73.33348969704112,74.17927551269531,13625400,0.0,0.0,0.0
2001-11-20 00:00:00-05:00,73.92299543052428,74.1985168818365,73.45524789187331,73.55776977539062,16209700,0.0,0.0,0.0
2001-11-21 00:00:00-05:00,73.36554386430169,73.47446969941616,72.73120559617986,73.07080078125,11470200,0.0,0.0,0.0
2001-11-23 00:00:00-05:00,73.07087060206618,74.16654861704365,73.04524010663478,74.12169647216797,6717100,0.0,0.0,0.0
2001-11-26 00:00:00-05:00,74.16647227932916,74.54451069867318,73.73076408249325,74.28180694580078,13726000,0.0,0.0,0.0
2001-11-27 00:00:00-05:00,74.08322276821588,74.9033787313457,73.10287505225602,73.96147918701172,19261400,0.0,0.0,0.0
2001-11-28 00:00:00-05:00,73.51933870001133,73.79486021531467,72.56462665845433,72.6222915649414,20195500,0.0,0.0,0.0
2001-11-29 00:00:00-05:00,72.82732711101414,73.63466504125223,72.4044316240687,73.60263061523438,16354700,0.0,0.0,0.0
2001-11-30 00:00:00-05:00,73.30146232948523,73.62824468856063,73.05797532571803,73.07720184326172,13680300,0.0,0.0,0.0
2001-12-03 00:00:00-05:00,72.82089549441076,73.09641689225818,72.41081781694182,72.64148712158203,15220400,0.0,0.0,0.0
2001-12-04 00:00:00-05:00,72.9939168606297,73.8781510890563,72.62869116713135,73.87174224853516,17239900,0.0,0.0,0.0
2001-12-05 00:00:00-05:00,74.076816310755,75.60820239184764,74.04477698145404,75.2237548828125,25204000,0.0,0.0,0.0
2001-12-06 00:00:00-05:00,75.1852798461914,75.56973210637678,74.92257601614587,75.1852798461914,17972900,0.0,0.0,0.0
2001-12-07 00:00:00-05:00,74.90338066995098,75.02511936579076,74.1344807682302,74.6855239868164,18857800,0.0,0.0,0.0
2001-12-10 00:00:00-05:00,74.23055724612524,74.57656129792475,73.26943650951979,73.28865814208984,13862700,0.0,0.0,0.0
2001-12-11 00:00:00-05:00,73.62184144429123,74.14725386130603,72.98109435580918,73.14128112792969,20833300,0.0,0.0,0.0
2001-12-12 00:00:00-05:00,73.39756801963304,73.54493708647318,72.4748908103291,73.22456359863281,16171500,0.0,0.0,0.0
2001-12-13 00:00:00-05:00,72.69276217034495,72.85294895775294,71.78931123139049,71.8021240234375,19026700,0.0,0.0,0.0
2001-12-14 00:00:00-05:00,71.97508405768362,72.71834775037723,71.76363645559888,72.48767852783203,16721900,0.0,0.0,0.0
2001-12-17 00:00:00-05:00,72.39800666444155,73.27583186890732,72.34034177734034,73.23738861083984,13925900,0.0,0.0,0.0
2001-12-18 00:00:00-05:00,73.44881511934489,73.78200624369619,73.26299793240106,73.67308044433594,13663700,0.0,0.0,0.0
2001-12-19 00:00:00-05:00,73.10282762120117,74.27539588043639,73.04516273394958,74.19210052490234,20143400,0.0,0.0,0.0
2001-12-20 00:00:00-05:00,74.00629639648362,74.19852249837312,73.39758855468824,73.46166229248047,14867900,0.0,0.0,0.0
2001-12-21 00:00:00-05:00,73.95864855807733,73.98436718526052,73.4249980810108,73.90721130371094,14037700,0.393,0.0,0.0
2001-12-24 00:00:00-05:00,73.83004880496746,73.96506789761214,73.68859883019901,73.76575469970703,5728800,0.0,0.0,0.0
2001-12-26 00:00:00-05:00,73.71432755671448,74.71732947116189,73.71432755671448,74.17082214355469,10304800,0.0,0.0,0.0
2001-12-27 00:00:00-05:00,74.13223339376387,74.63373426126802,74.10008388981592,74.6208724975586,9407300,0.0,0.0,0.0
2001-12-28 00:00:00-05:00,74.768785207017,75.06454212912197,74.53089153028297,74.58232879638672,10593800,0.0,0.0,0.0
2001-12-31 00:00:00-05:00,74.67880851274,74.83311548025148,73.44434296198811,73.48934936523438,14619500,0.0,0.0,0.0
2002-01-02 00:00:00-05:00,74.0101206420666,74.4216090599936,73.17428203390489,74.28015899658203,18651900,0.0,0.0,0.0
2002-01-03 00:00:00-05:00,74.35725975532611,75.19309283812785,74.28653477608498,75.12236785888672,15743000,0.0,0.0,0.0
2002-01-04 00:00:00-05:00,75.33458566299547,75.85537943423022,74.93595908625818,75.62391662597656,20140700,0.0,0.0,0.0
2002-01-07 00:00:00-05:00,75.67534634660802,75.8618027637056,74.9423824478536,75.09026336669922,13106500,0.0,0.0,0.0
2002-01-08 00:00:00-05:00,75.0902483828949,75.26384299571684,74.56302875556753,74.9166488647461,12683700,0.0,0.0,0.0
2002-01-09 00:00:00-05:00,75.01950006520555,75.72674496908984,74.15794343640714,74.30582427978516,16610300,0.0,0.0,0.0
2002-01-10 00:00:00-05:00,74.38303084086797,74.80737611029731,74.13228024863048,74.63378143310547,12823400,0.0,0.0,0.0
2002-01-11 00:00:00-05:00,74.71733294134762,74.7623393138214,73.74647558618263,73.90078735351562,13708400,0.0,0.0,0.0
2002-01-14 00:00:00-05:00,73.71432768733908,73.83648503269563,73.27068996039668,73.43785858154297,12301100,0.0,0.0,0.0
2002-01-15 00:00:00-05:00,73.65004273947171,74.19011925224746,73.23212358725596,74.03581237792969,20219900,0.0,0.0,0.0
2002-01-16 00:00:00-05:00,73.48930466779329,73.55359878970746,72.45415311739585,72.53773498535156,17067000,0.0,0.0,0.0
2002-01-17 00:00:00-05:00,73.14211191897017,73.45072567217885,72.91064915140008,73.08424377441406,17283400,0.0,0.0,0.0
2002-01-18 00:00:00-05:00,72.65349529091391,73.20000290274436,72.44132018933404,72.74993896484375,17028000,0.0,0.0,0.0
2002-01-22 00:00:00-05:00,73.13569151460214,73.25142291497022,72.02338389410173,72.24842071533203,11689300,0.0,0.0,0.0
2002-01-23 00:00:00-05:00,72.41561682446854,73.00713586019192,72.0234160649984,72.8013916015625,12438900,0.0,0.0,0.0
2002-01-24 00:00:00-05:00,73.06496557354257,73.45716615286814,72.85922140941504,73.0263900756836,12142800,0.0,0.0,0.0
2002-01-25 00:00:00-05:00,72.73064898447169,73.41217575680734,72.67921170590664,73.00711822509766,12810700,0.0,0.0,0.0
2002-01-28 00:00:00-05:00,73.23210900567923,73.41856535662862,72.60201496090798,73.20639038085938,10589200,0.0,0.0,0.0
2002-01-29 00:00:00-05:00,73.199990976523,73.38001652235229,70.75677943189528,70.90465545654297,27720800,0.0,0.0,0.0
2002-01-30 00:00:00-05:00,70.97535608006164,72.90420896000968,69.69588504318754,71.92692565917969,34711800,0.0,0.0,0.0
2002-01-31 00:00:00-05:00,72.10694924078746,72.84634380632603,71.76618602583895,72.7691879272461,19909200,0.0,0.0,0.0
2002-02-01 00:00:00-05:00,72.71132374458902,72.84634776665116,72.1198100221308,72.42842864990234,15838500,0.0,0.0,0.0
2002-02-04 00:00:00-05:00,72.15839271445202,72.15839271445202,70.36455884013569,70.62816619873047,24243400,0.0,0.0,0.0
2002-02-05 00:00:00-05:00,70.33886757882536,71.03968208525072,69.77949822661769,70.19098663330078,33614000,0.0,0.0,0.0
2002-02-06 00:00:00-05:00,70.49956974830245,70.55743297686533,69.47727522908859,69.88876342773438,29486000,0.0,0.0,0.0
2002-02-07 00:00:00-05:00,69.90166030746663,70.63462433608319,69.43873462511327,69.45159149169922,23445400,0.0,0.0,0.0
2002-02-08 00:00:00-05:00,69.84377792177649,71.20683605276777,69.63160778167736,70.78248596191406,19277800,0.0,0.0,0.0
2002-02-11 00:00:00-05:00,70.7567502792,71.77903988124625,70.60886941015292,71.65045166015625,18792400,0.0,0.0,0.0
2002-02-12 00:00:00-05:00,71.34184842667501,71.82406171760404,70.74390374970992,71.42543029785156,13942500,0.0,0.0,0.0
2002-02-13 00:00:00-05:00,71.67617795802863,72.3577044323469,71.59259119057899,72.1841049194336,16781100,0.0,0.0,0.0
2002-02-14 00:00:00-05:00,72.33841841774718,72.63417528924802,71.74689976941866,72.04908752441406,20453800,0.0,0.0,0.0
2002-02-15 00:00:00-05:00,72.10698736057716,72.16485062148206,71.18113594346666,71.29686737060547,18366800,0.0,0.0,0.0
2002-02-19 00:00:00-05:00,70.82105441271099,70.91106716127831,69.83090927314363,69.92735290527344,15988100,0.0,0.0,0.0
2002-02-20 00:00:00-05:00,70.11382529890382,71.10396575927734,69.32299322121763,71.10396575927734,29242800,0.0,0.0,0.0
2002-02-21 00:00:00-05:00,70.67959236457989,71.1296560307389,69.60586554293909,69.63158416748047,26288600,0.0,0.0,0.0
2002-02-22 00:00:00-05:00,69.66372632750515,70.68602076955865,69.35511265447735,70.49313354492188,26572900,0.0,0.0,0.0
2002-02-25 00:00:00-05:00,70.5574376758935,71.88834598006522,70.53171904859953,71.6568832397461,17458700,0.0,0.0,0.0
2002-02-26 00:00:00-05:00,71.75335289305055,72.03625299057472,71.09111394232657,71.509033203125,22346500,0.0,0.0,0.0
2002-02-27 00:00:00-05:00,71.98478991529649,72.56344676857994,71.14252571543905,71.78547668457031,28597900,0.0,0.0,0.0
2002-02-28 00:00:00-05:00,71.90119603997414,72.49270965544996,71.38683338849252,71.4639892578125,23755400,0.0,0.0,0.0
2002-03-01 00:00:00-05:00,71.83052061198859,73.2000051263404,71.69550142651693,73.12928009033203,26273600,0.0,0.0,0.0
2002-03-04 00:00:00-05:00,73.23211158995093,74.57587667325708,73.07137385814916,74.42156982421875,27184600,0.0,0.0,0.0
2002-03-05 00:00:00-05:00,74.15152544345482,74.83948268212264,73.9200627364894,74.18367004394531,22718900,0.0,0.0,0.0
2002-03-06 00:00:00-05:00,74.0036743286323,75.32172611165728,73.98438657952046,75.06454467773438,20143200,0.0,0.0,0.0
2002-03-07 00:00:00-05:00,75.45675465807642,75.54676743536037,74.30587139957066,74.90381622314453,19330800,0.0,0.0,0.0
2002-03-08 00:00:00-05:00,75.46956910394655,75.80390629335807,74.89091726246443,75.21881866455078,19930100,0.0,0.0,0.0
2002-03-11 00:00:00-05:00,75.1545609697656,75.80394301718863,74.85880402374326,75.37959289550781,15621800,0.0,0.0,0.0
2002-03-12 00:00:00-05:00,74.64663710407538,75.38603200243578,74.54376745765744,75.3345947265625,17153600,0.0,0.0,0.0
2002-03-13 00:00:00-05:00,74.98737094979245,75.06452683322601,74.35085085377733,74.6080322265625,17175300,0.0,0.0,0.0
2002-03-14 00:00:00-05:00,74.6080090618232,74.85875947346942,74.34439688760143,74.50513458251953,11168100,0.0,0.0,0.0
2002-03-15 00:00:00-05:00,74.77662096536744,75.40851514743619,74.73148566664824,75.21508026123047,21220100,0.331,0.0,0.0
2002-03-18 00:00:00-05:00,75.50524269311705,75.80184681749195,74.8604498350727,75.22798156738281,17548900,0.0,0.0,0.0
2002-03-19 00:00:00-05:00,75.63419627183825,75.91790175439992,75.32469356795991,75.73091125488281,17912000,0.0,0.0,0.0
2002-03-20 00:00:00-05:00,75.1183869338473,75.16997155616991,74.2737096506813,74.30594635009766,17114500,0.0,0.0,0.0
2002-03-21 00:00:00-05:00,74.34462221892683,74.7314969692288,73.58376641160191,74.33817291259766,25846800,0.0,0.0,0.0
2002-03-22 00:00:00-05:00,74.47356790184291,74.75727830614633,73.95773169754189,74.17696380615234,15235400,0.0,0.0,0.0
2002-03-25 00:00:00-05:00,74.20920395737596,74.38330077518792,73.05502912828848,73.25491333007812,17499600,0.0,0.0,0.0
2002-03-26 00:00:00-05:00,73.19688629227961,74.16407562178287,73.16464959959043,73.68048095703125,19947600,0.0,0.0,0.0
2002-03-27 00:00:00-05:00,73.52572030322429,74.15761939547616,73.35162841623468,73.87390899658203,19020300,0.0,0.0,0.0
2002-03-28 00:00:00-05:00,74.13183453797879,74.64766586486492,73.82878111225143,73.8416748046875,17532900,0.0,0.0,0.0
2002-04-01 00:00:00-05:00,73.65468181153004,74.21564838467985,73.18398091512647,73.87390899658203,17711000,0.0,0.0,0.0
2002-04-02 00:00:00-05:00,73.49351234348136,74.11895745557435,73.35810147698507,73.46772003173828,15669500,0.0,0.0,0.0
2002-04-03 00:00:00-05:00,73.51280697500331,73.64176352948307,72.31994162824532,72.95183563232422,25658500,0.0,0.0,0.0
2002-04-04 00:00:00-05:00,72.60369128560444,73.1195276566921,72.36512102246509,72.6488265991211,23549000,0.0,0.0,0.0
2002-04-05 00:00:00-05:00,72.98412441929896,73.26783000646275,72.3328820835409,72.66172790527344,19404900,0.0,0.0,0.0
2002-04-08 00:00:00-04:00,71.77831264974573,72.88090741486019,71.72028367654994,72.8164291381836,16470100,0.0,0.0,0.0
2002-04-09 00:00:00-04:00,72.97764530732924,72.97764530732924,72.17165435143427,72.30706024169922,15122700,0.0,0.0,0.0
2002-04-10 00:00:00-04:00,72.28127930396512,73.20978260532516,72.27482999787813,73.12596130371094,17199300,0.0,0.0,0.0
2002-04-11 00:00:00-04:00,72.79065783439911,72.8938270423345,71.24960345635937,71.30763244628906,25453700,0.0,0.0,0.0
2002-04-12 00:00:00-04:00,71.5849086882355,71.99113138120018,70.95301437376989,71.84282684326172,14950600,0.0,0.0,0.0
2002-04-15 00:00:00-04:00,71.97180397583551,72.1265529346315,71.05619408112248,71.29476928710938,17394900,0.0,0.0,0.0
2002-04-16 00:00:00-04:00,72.02335792468205,73.06792409159169,72.0040149266728,72.99054718017578,15040900,0.0,0.0,0.0
2002-04-17 00:00:00-04:00,73.11305363635525,73.2935948293973,72.60366674491308,72.8357925415039,12920100,0.0,0.0,0.0
2002-04-18 00:00:00-04:00,72.79710514468029,73.15818752380116,71.66871779054914,72.51984405517578,25204800,0.0,0.0,0.0
2002-04-19 00:00:00-04:00,72.99055900836724,73.01635131635221,72.57789191936713,72.78422546386719,10499200,0.0,0.0,0.0
2002-04-22 00:00:00-04:00,72.46181086181643,72.49405246857513,71.46882939006638,71.5719985961914,13922900,0.0,0.0,0.0
2002-04-23 00:00:00-04:00,71.63002097282826,71.88149465969947,71.03681285050483,71.26248931884766,16967000,0.0,0.0,0.0
2002-04-24 00:00:00-04:00,71.28829124057042,72.09428225014408,70.54033414176298,70.54678344726562,18902700,0.0,0.0,0.0
2002-04-25 00:00:00-04:00,70.41782459318561,70.75956400704882,70.10187748292816,70.5854721069336,25451500,0.0,0.0,0.0
2002-04-26 00:00:00-04:00,70.79183580037598,70.93369107100196,69.1798530330463,69.24433135986328,19769800,0.0,0.0,0.0
2002-04-29 00:00:00-04:00,69.59249316175378,69.80527598493643,68.7542604809986,68.9025650024414,17724400,0.0,0.0,0.0
2002-04-30 00:00:00-04:00,69.00571954181524,70.05028559203154,68.76070006210551,69.54734802246094,19473500,0.0,0.0,0.0
2002-05-01 00:00:00-04:00,69.61829206617452,70.44362621319637,68.8638855336042,70.39849090576172,24575600,0.0,0.0,0.0
2002-05-02 00:00:00-04:00,70.34689749123444,70.86918303407334,69.49577114367278,70.12767028808594,15666800,0.0,0.0,0.0
2002-05-03 00:00:00-04:00,70.02450018010684,70.12766939395232,69.12178923647438,69.36681365966797,18185500,0.0,0.0,0.0
2002-05-06 00:00:00-04:00,69.40550116733972,69.63117767832004,67.90313266378953,68.00630187988281,23630400,0.0,0.0,0.0
2002-05-07 00:00:00-04:00,68.41253899694662,68.55439424960622,67.63878933437844,67.76774597167969,21910000,0.0,0.0,0.0
2002-05-08 00:00:00-04:00,69.02510081358683,70.51457124624045,68.8574532362544,70.28889465332031,27917400,0.0,0.0,0.0
2002-05-09 00:00:00-04:00,70.05675506912466,70.34690992915333,69.36682680873265,69.4764404296875,18085600,0.0,0.0,0.0
2002-05-10 00:00:00-04:00,69.61830290549184,69.66988752755715,68.09014168262472,68.16751861572266,18958900,0.0,0.0,0.0
2002-05-13 00:00:00-04:00,68.48987833981252,69.60536690642772,68.21261729434917,69.55378723144531,14677700,0.0,0.0,0.0
2002-05-14 00:00:00-04:00,70.68220176937075,71.16579646010962,70.28242838738329,71.06907653808594,34201200,0.0,0.0,0.0
2002-05-15 00:00:00-04:00,70.60482617051164,71.51398656743417,70.46942024489375,70.79181671142578,29535300,0.0,0.0,0.0
2002-05-16 00:00:00-04:00,70.73378942651772,71.23673209377908,70.49521916730131,71.15935516357422,28092000,0.0,0.0,0.0
2002-05-17 00:00:00-04:00,71.35278891403023,71.73321438632736,70.99170152340174,71.50753784179688,27823700,0.0,0.0,0.0
2002-05-20 00:00:00-04:00,71.33990220335087,71.37214382339742,70.59838921670509,70.73379516601562,13833800,0.0,0.0,0.0
2002-05-21 00:00:00-04:00,70.99813419025296,71.23670929248688,69.84395451087023,70.08897399902344,16877200,0.0,0.0,0.0
2002-05-22 00:00:00-04:00,69.77945430144,70.35976861152965,69.63759914570952,70.24370574951172,15844200,0.0,0.0,0.0
2002-05-23 00:00:00-04:00,70.45007552945995,71.15934675469292,69.94713784101074,70.99169921875,13879800,0.0,0.0,0.0
2002-05-24 00:00:00-04:00,70.91429497743859,71.05614522249243,70.03092731126644,70.08251190185547,11877000,0.0,0.0,0.0
2002-05-28 00:00:00-04:00,70.31464339714252,70.36622307257731,69.28297117840306,69.70208740234375,24236900,0.0,0.0,0.0
2002-05-29 00:00:00-04:00,69.39256691270651,69.6504799634228,69.07661506263968,69.18623352050781,14773300,0.0,0.0,0.0
2002-05-30 00:00:00-04:00,68.70268117937707,69.32168173445899,68.28356483663164,68.99283599853516,18217900,0.0,0.0,0.0
2002-05-31 00:00:00-04:00,69.25075223943134,69.99870937834164,68.89611420845297,69.13468933105469,19826300,0.0,0.0,0.0
2002-06-03 00:00:00-04:00,69.05090687434269,69.37975280971327,67.14231944209395,67.29707336425781,26056300,0.0,0.0,0.0
2002-06-04 00:00:00-04:00,67.15517048761798,67.83219996977795,66.76829579504391,67.46466827392578,25856200,0.0,0.0,0.0
2002-06-05 00:00:00-04:00,67.67097690935209,68.13522833762926,67.28410235891337,68.09654235839844,19695900,0.0,0.0,0.0
2002-06-06 00:00:00-04:00,68.0514208250638,68.09010681211062,66.51036669557986,66.71025085449219,22998500,0.0,0.0,0.0
2002-06-07 00:00:00-04:00,65.6269985233452,67.00685447214468,65.58831253654563,66.63287353515625,24011600,0.0,0.0,0.0
2002-06-10 00:00:00-04:00,66.5683813137181,67.35502900979935,66.42652616598191,66.89077758789062,18759900,0.0,0.0,0.0
2002-06-11 00:00:00-04:00,67.1422561048064,67.40662344958085,65.59475769802586,65.74305725097656,19990700,0.0,0.0,0.0
2002-06-12 00:00:00-04:00,65.58186609444917,66.29113709320312,64.98220867599633,66.14283752441406,31266000,0.0,0.0,0.0
2002-06-13 00:00:00-04:00,65.85266707379343,66.41363841193801,65.34328032477467,65.47869110107422,21043900,0.0,0.0,0.0
2002-06-14 00:00:00-04:00,64.67916938826336,65.48516045299351,63.51209590073541,65.38199615478516,39267500,0.0,0.0,0.0
2002-06-17 00:00:00-04:00,65.7172865095792,67.27768403585873,65.67215120656711,67.13583374023438,17647200,0.0,0.0,0.0
2002-06-18 00:00:00-04:00,66.89084688157101,67.72263072092427,66.81991923422741,67.68394470214844,21628500,0.0,0.0,0.0
2002-06-19 00:00:00-04:00,66.73607871731508,67.3357364329995,65.92363812072125,66.10417938232422,21540700,0.0,0.0,0.0
2002-06-20 00:00:00-04:00,65.93651779328866,66.44590473182978,65.0982851259417,65.25948333740234,25691000,0.0,0.0,0.0
2002-06-21 00:00:00-04:00,65.00907292621197,65.30671514443772,63.850853570765956,64.23908233642578,31190700,0.353,0.0,0.0
2002-06-24 00:00:00-04:00,63.80556326839921,65.15142765951873,62.92557539240544,64.57555389404297,37169700,0.0,0.0,0.0
2002-06-25 00:00:00-04:00,64.89908703378791,65.28084398809847,63.113228475436415,63.12616729736328,33355000,0.0,0.0,0.0
2002-06-26 00:00:00-04:00,61.59911157279891,63.50791059531261,61.59264463202751,63.229679107666016,37913600,0.0,0.0,0.0
2002-06-27 00:00:00-04:00,63.734372037451934,64.37494962289122,62.48556637773144,64.33612823486328,31616400,0.0,0.0,0.0
2002-06-28 00:00:00-04:00,64.21321659940921,65.02850067670788,63.98027829160959,64.03204345703125,28184200,0.0,0.0,0.0
2002-07-01 00:00:00-04:00,64.17436423556566,64.57553666915891,62.692620412207745,62.783206939697266,20270200,0.0,0.0,0.0
2002-07-02 00:00:00-04:00,62.67320603638962,62.89320046548278,61.32087020701595,61.45028305053711,34213900,0.0,0.0,0.0
2002-07-03 00:00:00-04:00,61.223869577369236,62.0132663893684,60.64152362048504,61.79974365234375,30565800,0.0,0.0,0.0
2002-07-05 00:00:00-04:00,62.62144201618865,64.40082791943954,62.54379924528597,64.25847625732422,19013500,0.0,0.0,0.0
2002-07-08 00:00:00-04:00,64.0449559729167,64.51082742464676,63.12614201301001,63.456138610839844,19118600,0.0,0.0,0.0
2002-07-09 00:00:00-04:00,63.23615557935733,63.63085126871728,61.47617998884977,61.85793685913086,28620400,0.0,0.0,0.0
2002-07-10 00:00:00-04:00,62.11676733320618,62.162060611922755,59.554451273103076,59.60621643066406,50522500,0.0,0.0,0.0
2002-07-11 00:00:00-04:00,59.37326255603986,60.402068875078164,58.44150971117813,60.091487884521484,59476500,0.0,0.0,0.0
2002-07-12 00:00:00-04:00,60.38916598535665,60.751512335445966,59.2180023553629,59.4315299987793,39018600,0.0,0.0,0.0
2002-07-15 00:00:00-04:00,59.29563286797782,59.78739201189911,56.869196543928325,59.748565673828125,77317200,0.0,0.0,0.0
2002-07-16 00:00:00-04:00,58.959133647083355,59.7744122059497,58.15032202683109,58.59678268432617,53282400,0.0,0.0,0.0
2002-07-17 00:00:00-04:00,59.82617862456236,60.36970261212189,58.07267558643299,58.713253021240234,48880600,0.0,0.0,0.0
2002-07-18 00:00:00-04:00,58.687390937949694,58.946211739657414,56.77859678147312,56.810951232910156,32656700,0.0,0.0,0.0
2002-07-19 00:00:00-04:00,56.138030638737455,56.64920046940283,54.5462890461249,54.81157684326172,77572600,0.0,0.0,0.0
2002-07-22 00:00:00-04:00,54.41687238458912,55.58803556077528,52.7021898938743,53.187477111816406,78134000,0.0,0.0,0.0
2002-07-23 00:00:00-04:00,53.41394605589825,53.86040691967963,51.602205214784405,51.73161315917969,74484100,0.0,0.0,0.0
2002-07-24 00:00:00-04:00,50.55396574566808,55.076844418212616,50.26279550239643,54.818023681640625,107022800,0.0,0.0,0.0
2002-07-25 00:00:00-04:00,54.52685878436231,55.549198171485585,52.79923781708931,54.35215759277344,87176600,0.0,0.0,0.0
2002-07-26 00:00:00-04:00,54.772778589663154,55.60100172574937,54.22278712616208,55.387474060058594,41206800,0.0,0.0,0.0
2002-07-29 00:00:00-04:00,56.61682839079941,58.45444650843201,56.487420471972996,58.085628509521484,53492900,0.0,0.0,0.0
